"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","STINT","TOT","PC_PA","M","1998-03",14.36,
"CHL","STINT","TOT","PC_PA","M","1998-04",15.72,
"CHL","STINT","TOT","PC_PA","M","1998-05",14.75,
"CHL","STINT","TOT","PC_PA","M","1998-06",14.86,
"CHL","STINT","TOT","PC_PA","M","1998-07",16.48,
"CHL","STINT","TOT","PC_PA","M","1998-08",18.65,
"CHL","STINT","TOT","PC_PA","M","1998-10",18.78,
"CHL","STINT","TOT","PC_PA","M","1998-11",14.89,
"CHL","STINT","TOT","PC_PA","M","1998-12",13.49,
"CHL","STINT","TOT","PC_PA","M","1999-01",12.75,
"CHL","STINT","TOT","PC_PA","M","1999-02",10.04,
"CHL","STINT","TOT","PC_PA","M","1999-03",11.09,
"CHL","STINT","TOT","PC_PA","M","1999-04",13.59,
"CHL","STINT","TOT","PC_PA","M","1999-05",11.71,
"CHL","STINT","TOT","PC_PA","M","1999-06",9.28,
"CHL","STINT","TOT","PC_PA","M","1999-07",9.76,
"CHL","STINT","TOT","PC_PA","M","1999-08",9.93,
"CHL","STINT","TOT","PC_PA","M","1999-09",9.91,
"CHL","STINT","TOT","PC_PA","M","1999-10",10.68,
"CHL","STINT","TOT","PC_PA","M","1999-11",11.63,
"CHL","STINT","TOT","PC_PA","M","1999-12",11.09,
"CHL","STINT","TOT","PC_PA","M","2000-01",10.05,
"CHL","STINT","TOT","PC_PA","M","2000-02",12.17,
"CHL","STINT","TOT","PC_PA","M","2000-03",13.43,
"CHL","STINT","TOT","PC_PA","M","2000-04",11.76,
"CHL","STINT","TOT","PC_PA","M","2000-05",10.67,
"CHL","STINT","TOT","PC_PA","M","2000-06",9.72,
"CHL","STINT","TOT","PC_PA","M","2000-07",9.9,
"CHL","STINT","TOT","PC_PA","M","2000-08",9.37,
"CHL","STINT","TOT","PC_PA","M","2000-09",10.32,
"CHL","STINT","TOT","PC_PA","M","2000-10",11.5,
"CHL","STINT","TOT","PC_PA","M","2000-11",10.9,
"CHL","STINT","TOT","PC_PA","M","2000-12",9.3,
"CHL","STINT","TOT","PC_PA","M","2001-01",8.3,
"CHL","STINT","TOT","PC_PA","M","2001-02",8.06,
"CHL","STINT","TOT","PC_PA","M","2001-03",6.14,
"CHL","STINT","TOT","PC_PA","M","2001-04",8.62,
"CHL","STINT","TOT","PC_PA","M","2001-05",8.69,
"CHL","STINT","TOT","PC_PA","M","2001-06",6.74,
"CHL","STINT","TOT","PC_PA","M","2001-07",6.44,
"CHL","STINT","TOT","PC_PA","M","2001-08",7.07,
"CHL","STINT","TOT","PC_PA","M","2001-09",7.18,
"CHL","STINT","TOT","PC_PA","M","2001-10",6.61,
"CHL","STINT","TOT","PC_PA","M","2001-11",6.44,
"CHL","STINT","TOT","PC_PA","M","2001-12",6.51,
"CHL","STINT","TOT","PC_PA","M","2002-01",6,
"CHL","STINT","TOT","PC_PA","M","2002-02",5.56,
"CHL","STINT","TOT","PC_PA","M","2002-03",4.73,
"CHL","STINT","TOT","PC_PA","M","2002-04",4.39,
"CHL","STINT","TOT","PC_PA","M","2002-05",4.15,
"CHL","STINT","TOT","PC_PA","M","2002-06",4.03,
"CHL","STINT","TOT","PC_PA","M","2002-07",3.51,
"CHL","STINT","TOT","PC_PA","M","2002-08",2.96,
"CHL","STINT","TOT","PC_PA","M","2002-09",2.99,
"CHL","STINT","TOT","PC_PA","M","2002-10",3.03,
"CHL","STINT","TOT","PC_PA","M","2002-11",2.87,
"CHL","STINT","TOT","PC_PA","M","2002-12",2.88,
"CHL","STINT","TOT","PC_PA","M","2003-01",2.97,
"CHL","STINT","TOT","PC_PA","M","2003-02",2.94,
"CHL","STINT","TOT","PC_PA","M","2003-03",2.65,
"CHL","STINT","TOT","PC_PA","M","2003-04",2.48,
"CHL","STINT","TOT","PC_PA","M","2003-05",2.59,
"CHL","STINT","TOT","PC_PA","M","2003-06",2.78,
"CHL","STINT","TOT","PC_PA","M","2003-07",2.97,
"CHL","STINT","TOT","PC_PA","M","2003-08",2.94,
"CHL","STINT","TOT","PC_PA","M","2003-09",2.84,
"CHL","STINT","TOT","PC_PA","M","2003-10",2.75,
"CHL","STINT","TOT","PC_PA","M","2003-11",2.72,
"CHL","STINT","TOT","PC_PA","M","2003-12",2.58,
"CHL","STINT","TOT","PC_PA","M","2004-01",1.8,
"CHL","STINT","TOT","PC_PA","M","2004-02",1.58,
"CHL","STINT","TOT","PC_PA","M","2004-03",1.57,
"CHL","STINT","TOT","PC_PA","M","2004-04",1.49,
"CHL","STINT","TOT","PC_PA","M","2004-05",1.31,
"CHL","STINT","TOT","PC_PA","M","2004-06",1.53,
"CHL","STINT","TOT","PC_PA","M","2004-07",1.66,
"CHL","STINT","TOT","PC_PA","M","2004-08",1.68,
"CHL","STINT","TOT","PC_PA","M","2004-09",2.33,
"CHL","STINT","TOT","PC_PA","M","2004-10",2.35,
"CHL","STINT","TOT","PC_PA","M","2004-11",2.34,
"CHL","STINT","TOT","PC_PA","M","2004-12",2.32,
"CHL","STINT","TOT","PC_PA","M","2005-01",2.49,
"CHL","STINT","TOT","PC_PA","M","2005-02",2.95,
"CHL","STINT","TOT","PC_PA","M","2005-03",2.83,
"CHL","STINT","TOT","PC_PA","M","2005-04",2.92,
"CHL","STINT","TOT","PC_PA","M","2005-05",3.24,
"CHL","STINT","TOT","PC_PA","M","2005-06",2.85,
"CHL","STINT","TOT","PC_PA","M","2005-07",3.01,
"CHL","STINT","TOT","PC_PA","M","2005-08",3.83,
"CHL","STINT","TOT","PC_PA","M","2005-09",4.25,
"CHL","STINT","TOT","PC_PA","M","2005-10",4.52,
"CHL","STINT","TOT","PC_PA","M","2005-11",4.73,
"CHL","STINT","TOT","PC_PA","M","2005-12",4.75,
"CHL","STINT","TOT","PC_PA","M","2006-01",4.64,
"CHL","STINT","TOT","PC_PA","M","2006-02",4.39,
"CHL","STINT","TOT","PC_PA","M","2006-03",4.48,
"CHL","STINT","TOT","PC_PA","M","2006-04",4.5,
"CHL","STINT","TOT","PC_PA","M","2006-05",4.64,
"CHL","STINT","TOT","PC_PA","M","2006-06",4.82,
"CHL","STINT","TOT","PC_PA","M","2006-07",4.92,
"CHL","STINT","TOT","PC_PA","M","2006-08",5.2,
"CHL","STINT","TOT","PC_PA","M","2006-09",5.21,
"CHL","STINT","TOT","PC_PA","M","2006-10",4.95,
"CHL","STINT","TOT","PC_PA","M","2006-11",5.06,
"CHL","STINT","TOT","PC_PA","M","2006-12",5.1,
"CHL","STINT","TOT","PC_PA","M","2007-01",5.04,
"CHL","STINT","TOT","PC_PA","M","2007-02",4.84,
"CHL","STINT","TOT","PC_PA","M","2007-03",4.61,
"CHL","STINT","TOT","PC_PA","M","2007-04",4.75,
"CHL","STINT","TOT","PC_PA","M","2007-05",4.86,
"CHL","STINT","TOT","PC_PA","M","2007-06",4.75,
"CHL","STINT","TOT","PC_PA","M","2007-07",4.87,
"CHL","STINT","TOT","PC_PA","M","2007-08",5.45,
"CHL","STINT","TOT","PC_PA","M","2007-09",5.5,
"CHL","STINT","TOT","PC_PA","M","2007-10",5.41,
"CHL","STINT","TOT","PC_PA","M","2007-11",5.92,
"CHL","STINT","TOT","PC_PA","M","2007-12",6.15,
"CHL","STINT","TOT","PC_PA","M","2008-01",6.5,
"CHL","STINT","TOT","PC_PA","M","2008-02",6.6,
"CHL","STINT","TOT","PC_PA","M","2008-03",6.61,
"CHL","STINT","TOT","PC_PA","M","2008-04",6.61,
"CHL","STINT","TOT","PC_PA","M","2008-05",6.68,
"CHL","STINT","TOT","PC_PA","M","2008-06",7.32,
"CHL","STINT","TOT","PC_PA","M","2008-07",7.57,
"CHL","STINT","TOT","PC_PA","M","2008-11",8.36,
"CHL","STINT","TOT","PC_PA","M","2008-12",8.18,
"CHL","STINT","TOT","PC_PA","M","2009-01",6.74,
"CHL","STINT","TOT","PC_PA","M","2009-02",4.43,
"CHL","STINT","TOT","PC_PA","M","2009-03",2.62,
"CHL","STINT","TOT","PC_PA","M","2009-04",1.89,
"CHL","STINT","TOT","PC_PA","M","2009-05",1.2,
"CHL","STINT","TOT","PC_PA","M","2009-06",1.08,
"CHL","STINT","TOT","PC_PA","M","2009-07",0.6,
"CHL","STINT","TOT","PC_PA","M","2009-08",0.46,
"CHL","STINT","TOT","PC_PA","M","2009-09",0.49,
"CHL","STINT","TOT","PC_PA","M","2009-10",0.49,
"CHL","STINT","TOT","PC_PA","M","2009-11",0.48,
"CHL","STINT","TOT","PC_PA","M","2009-12",0.48,
"CHL","STINT","TOT","PC_PA","M","2010-01",0.46,
"CHL","STINT","TOT","PC_PA","M","2010-02",0.49,
"CHL","STINT","TOT","PC_PA","M","2010-03",0.5,
"CHL","STINT","TOT","PC_PA","M","2010-06",1.44,
"CHL","STINT","TOT","PC_PA","M","2010-07",1.85,
"CHL","STINT","TOT","PC_PA","M","2010-08",2.47,
"CHL","STINT","TOT","PC_PA","M","2010-09",2.99,
"CHL","STINT","TOT","PC_PA","M","2010-10",3.21,
"CHL","STINT","TOT","PC_PA","M","2010-11",3.26,
"CHL","STINT","TOT","PC_PA","M","2010-12",3.4,
"CHL","STINT","TOT","PC_PA","M","2011-01",3.6,
"CHL","STINT","TOT","PC_PA","M","2011-02",3.88,
"CHL","STINT","TOT","PC_PA","M","2011-03",4.26,
"CHL","STINT","TOT","PC_PA","M","2011-04",5.01,
"CHL","STINT","TOT","PC_PA","M","2011-05",5.37,
"CHL","STINT","TOT","PC_PA","M","2011-06",5.55,
"CHL","STINT","TOT","PC_PA","M","2011-07",5.56,
"CHL","STINT","TOT","PC_PA","M","2011-08",5.35,
"CHL","STINT","TOT","PC_PA","M","2011-09",5.28,
"CHL","STINT","TOT","PC_PA","M","2011-10",5.14,
"CHL","STINT","TOT","PC_PA","M","2011-11",5.11,
"CHL","STINT","TOT","PC_PA","M","2012-01",4.84,
"CHL","STINT","TOT","PC_PA","M","2012-02",4.98,
"CHL","STINT","TOT","PC_PA","M","2012-03",5.07,
"CHL","STINT","TOT","PC_PA","M","2012-04",5.05,
"CHL","STINT","TOT","PC_PA","M","2012-05",5.16,
"CHL","STINT","TOT","PC_PA","M","2012-09",4.96,
"CHL","STINT","TOT","PC_PA","M","2013-01",5.08,
"CHL","STINT","TOT","PC_PA","M","2013-04",5.03,
"CHL","STINT","TOT","PC_PA","M","2013-05",4.98,
"CHL","STINT","TOT","PC_PA","M","2013-06",4.91,
"CHL","STINT","TOT","PC_PA","M","2013-07",4.88,
"CHL","STINT","TOT","PC_PA","M","2013-09",4.75,
"CHL","STINT","TOT","PC_PA","M","2014-01",4.45,
"CHL","STINT","TOT","PC_PA","M","2014-02",4.19,
"CHL","STINT","TOT","PC_PA","M","2014-03",4.04,
"CHL","STINT","TOT","PC_PA","M","2014-04",3.72,
"CHL","STINT","TOT","PC_PA","M","2014-06",3.95,
"CHL","STINT","TOT","PC_PA","M","2014-07",3.77,
"CHL","STINT","TOT","PC_PA","M","2015-01",2.81,
"CHL","STINT","TOT","PC_PA","M","2015-02",3.08,
"CHL","STINT","TOT","PC_PA","M","2015-03",1.53,
"CHL","STINT","TOT","PC_PA","M","2015-04",3.03,
"CHL","STINT","TOT","PC_PA","M","2015-06",2.85,
"CHL","STINT","TOT","PC_PA","M","2016-01",3.5,
"CHL","STINT","TOT","PC_PA","M","2016-02",3.62,
"CHL","STINT","TOT","PC_PA","M","2016-03",3.6,
"CHL","STINT","TOT","PC_PA","M","2016-04",3.5,
"CHL","STINT","TOT","PC_PA","M","2016-05",3.54,
"CHL","STINT","TOT","PC_PA","M","2016-06",3.52,
"CHL","STINT","TOT","PC_PA","M","2016-07",3.5,
"CHL","STINT","TOT","PC_PA","M","2016-08",3.48,
"CHL","STINT","TOT","PC_PA","M","2016-09",3.5,
"CHL","STINT","TOT","PC_PA","M","2016-10",3.48,
"CHL","STINT","TOT","PC_PA","M","2017-01",3.22,
"CHL","STINT","TOT","PC_PA","M","2017-04",2.72,
"CHL","STINT","TOT","PC_PA","M","2017-05",2.54,
"CHL","STINT","TOT","PC_PA","M","2017-06",2.49,
"CHL","STINT","TOT","PC_PA","M","2017-07",2.45,
"CHL","STINT","TOT","PC_PA","M","2017-08",2.47,
"CHL","STINT","TOT","PC_PA","M","2017-09",2.49,
"CHL","STINT","TOT","PC_PA","M","2017-10",2.5,
"CHL","STINT","TOT","PC_PA","M","2017-11",2.49,
"CHL","STINT","TOT","PC_PA","M","2018-01",2.5,
"CHL","STINT","TOT","PC_PA","M","2018-02",2.52,
"CHL","STINT","TOT","PC_PA","M","2018-03",2.62,
"CHL","STINT","TOT","PC_PA","M","2018-04",2.62,
"CHL","STINT","TOT","PC_PA","M","2018-05",2.59,
"CHL","STINT","TOT","PC_PA","M","2018-06",2.63,
"CHL","STINT","TOT","PC_PA","M","2018-07",2.63,
"CHL","STINT","TOT","PC_PA","M","2018-08",2.63,
"CHL","STINT","TOT","PC_PA","M","2018-09",2.65,
"CHL","STINT","TOT","PC_PA","M","2018-10",2.77,
"CHL","STINT","TOT","PC_PA","M","2018-12",2.9,
"CHL","STINT","TOT","PC_PA","M","2019-01",2.95,
"CHL","STINT","TOT","PC_PA","M","2019-02",3.06,
"CHL","STINT","TOT","PC_PA","M","2019-04",3.02,
"CHL","STINT","TOT","PC_PA","M","2019-05",2.99,
"CHL","STINT","TOT","PC_PA","M","2019-06",2.62,
"CHL","STINT","TOT","PC_PA","M","2019-07",2.44,
"CHL","STINT","TOT","PC_PA","M","2019-08",2.15,
"CHL","STINT","TOT","PC_PA","M","2019-09",1.87,
"CHL","STINT","TOT","PC_PA","M","2019-10",1.8,
"ISR","STINT","TOT","PC_PA","A","1992",11.87024,
"ISR","STINT","TOT","PC_PA","A","1993",11.09246,
"ISR","STINT","TOT","PC_PA","A","1994",12.80345,
"ISR","STINT","TOT","PC_PA","A","1995",14.70411,
"ISR","STINT","TOT","PC_PA","A","1996",15.66679,
"ISR","STINT","TOT","PC_PA","A","1997",13.76988,
"ISR","STINT","TOT","PC_PA","A","1998",11.94115,
"ISR","STINT","TOT","PC_PA","A","1999",12.03709,
"ISR","STINT","TOT","PC_PA","A","2000",9.045343,
"ISR","STINT","TOT","PC_PA","A","2001",6.531512,
"ISR","STINT","TOT","PC_PA","A","2002",7.167583,
"ISR","STINT","TOT","PC_PA","A","2003",6.611959,
"ISR","STINT","TOT","PC_PA","A","2004",4.26229,
"ISR","STINT","TOT","PC_PA","A","2005",3.88125,
"ISR","STINT","TOT","PC_PA","A","2006",5.462432,
"ISR","STINT","TOT","PC_PA","A","2007",4.255372,
"ISR","STINT","TOT","PC_PA","A","2008",3.561983,
"ISR","STINT","TOT","PC_PA","A","2009",0.6394031,
"ISR","STINT","TOT","PC_PA","A","2010",1.642191,
"ISR","STINT","TOT","PC_PA","A","2011",2.799283,
"ISR","STINT","TOT","PC_PA","A","2012",2.251945,
"ISR","STINT","TOT","PC_PA","A","2013",1.320039,
"ISR","STINT","TOT","PC_PA","A","2014",0.5465347,
"ISR","STINT","TOT","PC_PA","A","2015",0.1230249,
"ISR","STINT","TOT","PC_PA","A","2016",0.1064319,
"ISR","STINT","TOT","PC_PA","A","2017",0.115293,
"ISR","STINT","TOT","PC_PA","A","2018",0.1385781,
"ISR","STINT","TOT","PC_PA","A","2019",0.2335173,
"FIN","STINT","TOT","PC_PA","A","1987",10.0325,
"FIN","STINT","TOT","PC_PA","A","1988",9.965834,
"FIN","STINT","TOT","PC_PA","A","1989",12.55667,
"FIN","STINT","TOT","PC_PA","A","1990",13.99667,
"FIN","STINT","TOT","PC_PA","A","1991",13.07917,
"FIN","STINT","TOT","PC_PA","A","1992",13.25167,
"FIN","STINT","TOT","PC_PA","A","1993",7.773334,
"FIN","STINT","TOT","PC_PA","A","1994",5.35,
"FIN","STINT","TOT","PC_PA","A","1995",5.75,
"FIN","STINT","TOT","PC_PA","A","1996",3.625,
"FIN","STINT","TOT","PC_PA","A","1997",3.231667,
"FIN","STINT","TOT","PC_PA","A","1998",3.568333,
"FIN","STINT","TOT","PC_PA","A","1999",2.9635,
"FIN","STINT","TOT","PC_PA","A","2000",4.391767,
"FIN","STINT","TOT","PC_PA","A","2001",4.261783,
"FIN","STINT","TOT","PC_PA","A","2002",3.318592,
"FIN","STINT","TOT","PC_PA","A","2003",2.333467,
"FIN","STINT","TOT","PC_PA","A","2004",2.106325,
"FIN","STINT","TOT","PC_PA","A","2005",2.184675,
"FIN","STINT","TOT","PC_PA","A","2006",3.079225,
"FIN","STINT","TOT","PC_PA","A","2007",4.277608,
"FIN","STINT","TOT","PC_PA","A","2008",4.634233,
"FIN","STINT","TOT","PC_PA","A","2009",1.228358,
"FIN","STINT","TOT","PC_PA","A","2010",0.81095,
"FIN","STINT","TOT","PC_PA","A","2011",1.3906,
"FIN","STINT","TOT","PC_PA","A","2012",0.5731834,
"FIN","STINT","TOT","PC_PA","A","2013",0.2206667,
"FIN","STINT","TOT","PC_PA","A","2014",0.2099333,
"FIN","STINT","TOT","PC_PA","A","2015",-0.01936667,
"FIN","STINT","TOT","PC_PA","A","2016",-0.2636917,
"FIN","STINT","TOT","PC_PA","A","2017",-0.32905,
"FIN","STINT","TOT","PC_PA","A","2018",-0.3220917,
"FIN","STINT","TOT","PC_PA","A","2019",-0.3563333,
"SWE","STINT","TOT","PC_PA","A","1982",13.25,
"SWE","STINT","TOT","PC_PA","A","1983",11.41083,
"SWE","STINT","TOT","PC_PA","A","1984",11.93083,
"SWE","STINT","TOT","PC_PA","A","1985",14.17417,
"SWE","STINT","TOT","PC_PA","A","1986",9.830833,
"SWE","STINT","TOT","PC_PA","A","1987",9.390833,
"SWE","STINT","TOT","PC_PA","A","1988",10.08333,
"SWE","STINT","TOT","PC_PA","A","1989",11.49917,
"SWE","STINT","TOT","PC_PA","A","1990",13.6675,
"SWE","STINT","TOT","PC_PA","A","1991",11.59333,
"SWE","STINT","TOT","PC_PA","A","1992",12.85833,
"SWE","STINT","TOT","PC_PA","A","1993",8.351666,
"SWE","STINT","TOT","PC_PA","A","1994",7.400833,
"SWE","STINT","TOT","PC_PA","A","1995",8.745833,
"SWE","STINT","TOT","PC_PA","A","1996",5.79,
"SWE","STINT","TOT","PC_PA","A","1997",4.1075,
"SWE","STINT","TOT","PC_PA","A","1998",4.1875,
"SWE","STINT","TOT","PC_PA","A","1999",3.115,
"SWE","STINT","TOT","PC_PA","A","2000",3.954167,
"SWE","STINT","TOT","PC_PA","A","2001",4.032727,
"SWE","STINT","TOT","PC_PA","A","2002",4.065834,
"SWE","STINT","TOT","PC_PA","A","2003",3.026667,
"SWE","STINT","TOT","PC_PA","A","2004",2.114167,
"SWE","STINT","TOT","PC_PA","A","2005",1.716667,
"SWE","STINT","TOT","PC_PA","A","2006",2.331667,
"SWE","STINT","TOT","PC_PA","A","2007",3.5525,
"SWE","STINT","TOT","PC_PA","A","2008",3.905,
"SWE","STINT","TOT","PC_PA","A","2009",0.3983333,
"SWE","STINT","TOT","PC_PA","A","2010",0.5041667,
"SWE","STINT","TOT","PC_PA","A","2011",1.6575,
"SWE","STINT","TOT","PC_PA","A","2012",1.253333,
"SWE","STINT","TOT","PC_PA","A","2013",0.9258333,
"SWE","STINT","TOT","PC_PA","A","2014",0.4208333,
"SWE","STINT","TOT","PC_PA","A","2015",-0.2891667,
"SWE","STINT","TOT","PC_PA","A","2016",-0.655,
"SWE","STINT","TOT","PC_PA","A","2017",-0.695,
"SWE","STINT","TOT","PC_PA","A","2018",-0.6858333,
"SWE","STINT","TOT","PC_PA","A","2019",-0.4208333,
"USA","STINT","TOT","PC_PA","M","1964-06",3.86,
"USA","STINT","TOT","PC_PA","M","1964-07",3.87,
"USA","STINT","TOT","PC_PA","M","1964-08",3.85,
"USA","STINT","TOT","PC_PA","M","1964-09",3.87,
"USA","STINT","TOT","PC_PA","M","1964-10",3.94,
"USA","STINT","TOT","PC_PA","M","1964-11",3.99,
"USA","STINT","TOT","PC_PA","M","1964-12",4.14,
"USA","STINT","TOT","PC_PA","M","1965-01",4.13,
"USA","STINT","TOT","PC_PA","M","1965-02",4.19,
"USA","STINT","TOT","PC_PA","M","1965-03",4.27,
"USA","STINT","TOT","PC_PA","M","1965-04",4.28,
"USA","STINT","TOT","PC_PA","M","1965-05",4.32,
"USA","STINT","TOT","PC_PA","M","1965-06",4.31,
"USA","STINT","TOT","PC_PA","M","1965-07",4.29,
"USA","STINT","TOT","PC_PA","M","1965-08",4.3,
"USA","STINT","TOT","PC_PA","M","1965-09",4.34,
"USA","STINT","TOT","PC_PA","M","1965-10",4.46,
"USA","STINT","TOT","PC_PA","M","1965-11",4.49,
"USA","STINT","TOT","PC_PA","M","1965-12",4.75,
"USA","STINT","TOT","PC_PA","M","1966-01",4.95,
"USA","STINT","TOT","PC_PA","M","1966-02",5.05,
"USA","STINT","TOT","PC_PA","M","1966-03",5.19,
"USA","STINT","TOT","PC_PA","M","1966-04",5.26,
"USA","STINT","TOT","PC_PA","M","1966-05",5.38,
"USA","STINT","TOT","PC_PA","M","1966-06",5.5,
"USA","STINT","TOT","PC_PA","M","1966-07",5.62,
"USA","STINT","TOT","PC_PA","M","1966-08",5.72,
"USA","STINT","TOT","PC_PA","M","1966-09",5.86,
"USA","STINT","TOT","PC_PA","M","1966-10",5.83,
"USA","STINT","TOT","PC_PA","M","1966-11",5.79,
"USA","STINT","TOT","PC_PA","M","1966-12",5.65,
"USA","STINT","TOT","PC_PA","M","1967-01",5.4,
"USA","STINT","TOT","PC_PA","M","1967-02",5.18,
"USA","STINT","TOT","PC_PA","M","1967-03",5.01,
"USA","STINT","TOT","PC_PA","M","1967-04",4.43,
"USA","STINT","TOT","PC_PA","M","1967-05",4.49,
"USA","STINT","TOT","PC_PA","M","1967-06",4.66,
"USA","STINT","TOT","PC_PA","M","1967-07",5,
"USA","STINT","TOT","PC_PA","M","1967-08",4.93,
"USA","STINT","TOT","PC_PA","M","1967-09",4.91,
"USA","STINT","TOT","PC_PA","M","1967-10",5.22,
"USA","STINT","TOT","PC_PA","M","1967-11",5.4,
"USA","STINT","TOT","PC_PA","M","1967-12",5.62,
"USA","STINT","TOT","PC_PA","M","1968-01",5.48,
"USA","STINT","TOT","PC_PA","M","1968-02",5.33,
"USA","STINT","TOT","PC_PA","M","1968-03",5.58,
"USA","STINT","TOT","PC_PA","M","1968-04",5.78,
"USA","STINT","TOT","PC_PA","M","1968-05",6.14,
"USA","STINT","TOT","PC_PA","M","1968-06",6.12,
"USA","STINT","TOT","PC_PA","M","1968-07",6.03,
"USA","STINT","TOT","PC_PA","M","1968-08",5.85,
"USA","STINT","TOT","PC_PA","M","1968-09",5.78,
"USA","STINT","TOT","PC_PA","M","1968-10",5.9,
"USA","STINT","TOT","PC_PA","M","1968-11",6.05,
"USA","STINT","TOT","PC_PA","M","1968-12",6.27,
"USA","STINT","TOT","PC_PA","M","1969-01",6.5,
"USA","STINT","TOT","PC_PA","M","1969-02",6.52,
"USA","STINT","TOT","PC_PA","M","1969-03",6.65,
"USA","STINT","TOT","PC_PA","M","1969-04",6.84,
"USA","STINT","TOT","PC_PA","M","1969-05",7.28,
"USA","STINT","TOT","PC_PA","M","1969-06",8.01,
"USA","STINT","TOT","PC_PA","M","1969-07",8.69,
"USA","STINT","TOT","PC_PA","M","1969-08",8.38,
"USA","STINT","TOT","PC_PA","M","1969-09",8.47,
"USA","STINT","TOT","PC_PA","M","1969-10",8.56,
"USA","STINT","TOT","PC_PA","M","1969-11",8.46,
"USA","STINT","TOT","PC_PA","M","1969-12",8.77,
"USA","STINT","TOT","PC_PA","M","1970-01",8.91,
"USA","STINT","TOT","PC_PA","M","1970-02",8.58,
"USA","STINT","TOT","PC_PA","M","1970-03",8.08,
"USA","STINT","TOT","PC_PA","M","1970-04",7.51,
"USA","STINT","TOT","PC_PA","M","1970-05",8.08,
"USA","STINT","TOT","PC_PA","M","1970-06",8.07,
"USA","STINT","TOT","PC_PA","M","1970-07",8.01,
"USA","STINT","TOT","PC_PA","M","1970-08",7.72,
"USA","STINT","TOT","PC_PA","M","1970-09",7.3,
"USA","STINT","TOT","PC_PA","M","1970-10",6.76,
"USA","STINT","TOT","PC_PA","M","1970-11",6.08,
"USA","STINT","TOT","PC_PA","M","1970-12",5.67,
"USA","STINT","TOT","PC_PA","M","1971-01",5.09,
"USA","STINT","TOT","PC_PA","M","1971-02",4.38,
"USA","STINT","TOT","PC_PA","M","1971-03",3.85,
"USA","STINT","TOT","PC_PA","M","1971-04",4.45,
"USA","STINT","TOT","PC_PA","M","1971-05",4.98,
"USA","STINT","TOT","PC_PA","M","1971-06",5.4,
"USA","STINT","TOT","PC_PA","M","1971-07",5.75,
"USA","STINT","TOT","PC_PA","M","1971-08",5.74,
"USA","STINT","TOT","PC_PA","M","1971-09",5.63,
"USA","STINT","TOT","PC_PA","M","1971-10",5.27,
"USA","STINT","TOT","PC_PA","M","1971-11",4.87,
"USA","STINT","TOT","PC_PA","M","1971-12",4.65,
"USA","STINT","TOT","PC_PA","M","1972-01",3.95,
"USA","STINT","TOT","PC_PA","M","1972-02",3.61,
"USA","STINT","TOT","PC_PA","M","1972-03",4.08,
"USA","STINT","TOT","PC_PA","M","1972-04",4.6,
"USA","STINT","TOT","PC_PA","M","1972-05",4.41,
"USA","STINT","TOT","PC_PA","M","1972-06",4.64,
"USA","STINT","TOT","PC_PA","M","1972-07",4.82,
"USA","STINT","TOT","PC_PA","M","1972-08",4.85,
"USA","STINT","TOT","PC_PA","M","1972-09",5.13,
"USA","STINT","TOT","PC_PA","M","1972-10",5.25,
"USA","STINT","TOT","PC_PA","M","1972-11",5.22,
"USA","STINT","TOT","PC_PA","M","1972-12",5.43,
"USA","STINT","TOT","PC_PA","M","1973-01",5.81,
"USA","STINT","TOT","PC_PA","M","1973-02",6.34,
"USA","STINT","TOT","PC_PA","M","1973-03",7.05,
"USA","STINT","TOT","PC_PA","M","1973-04",7.31,
"USA","STINT","TOT","PC_PA","M","1973-05",7.55,
"USA","STINT","TOT","PC_PA","M","1973-06",8.16,
"USA","STINT","TOT","PC_PA","M","1973-07",9.7,
"USA","STINT","TOT","PC_PA","M","1973-08",10.77,
"USA","STINT","TOT","PC_PA","M","1973-09",10.59,
"USA","STINT","TOT","PC_PA","M","1973-10",9.2,
"USA","STINT","TOT","PC_PA","M","1973-11",9.24,
"USA","STINT","TOT","PC_PA","M","1973-12",9.27,
"USA","STINT","TOT","PC_PA","M","1974-01",9,
"USA","STINT","TOT","PC_PA","M","1974-02",8.08,
"USA","STINT","TOT","PC_PA","M","1974-03",8.84,
"USA","STINT","TOT","PC_PA","M","1974-04",10.25,
"USA","STINT","TOT","PC_PA","M","1974-05",11.2,
"USA","STINT","TOT","PC_PA","M","1974-06",11.38,
"USA","STINT","TOT","PC_PA","M","1974-07",12.25,
"USA","STINT","TOT","PC_PA","M","1974-08",12.23,
"USA","STINT","TOT","PC_PA","M","1974-09",11.6,
"USA","STINT","TOT","PC_PA","M","1974-10",9.78,
"USA","STINT","TOT","PC_PA","M","1974-11",9.09,
"USA","STINT","TOT","PC_PA","M","1974-12",9.23,
"USA","STINT","TOT","PC_PA","M","1975-01",7.48,
"USA","STINT","TOT","PC_PA","M","1975-02",6.41,
"USA","STINT","TOT","PC_PA","M","1975-03",6.18,
"USA","STINT","TOT","PC_PA","M","1975-04",6.26,
"USA","STINT","TOT","PC_PA","M","1975-05",5.79,
"USA","STINT","TOT","PC_PA","M","1975-06",5.82,
"USA","STINT","TOT","PC_PA","M","1975-07",6.55,
"USA","STINT","TOT","PC_PA","M","1975-08",6.87,
"USA","STINT","TOT","PC_PA","M","1975-09",7.03,
"USA","STINT","TOT","PC_PA","M","1975-10",6.56,
